SeniorCitizen,PropertyValue,tenure,PhoneService,MonthlyCharges,TotalCharges
0,2484,24,Yes,60.45,1440.75
0,2485,31,Yes,55.25,1715.65
0,2486,68,Yes,78.45,5333.35
0,2487,39,Yes,100.55,3895.35
0,2488,42,Yes,20.35,869.9
0,2489,13,No,54.45,706.85
0,2490,6,Yes,90.75,512.25
0,2491,35,Yes,75.35,2636.05
0,2492,38,Yes,20.25,814.75
0,2493,18,Yes,20.05,388.6
0,2494,4,Yes,19.6,93.45
0,2495,27,Yes,53.8,1389.85
0,2496,41,Yes,70.2,2894.55
0,2497,50,Yes,75.5,4025.6
0,2498,72,Yes,20.35,1354.4
0,2499,70,Yes,26.05,1856.4
0,2500,44,Yes,20.6,926
0,2501,2,Yes,75.7,189.2
0,2502,34,Yes,20.1,682.1
1,2503,72,Yes,24.3,1778.7
0,2504,71,Yes,24.5,1816.2
0,2505,64,Yes,110.5,7069.25
0,2506,72,Yes,25.25,1841.2
0,2507,1,Yes,74.25,74.25
1,2508,29,Yes,90.1,2656.7
0,2509,23,Yes,68.75,1689.45
0,2510,52,Yes,19.2,1054.75
1,2511,25,Yes,89.7,2187.55
0,2512,64,Yes,115.1,7334.05
1,2513,16,Yes,96.4,1581.2
1,2514,1,Yes,69.5,69.5
0,2515,24,Yes,99.65,2404.85
0,2516,2,Yes,91.45,171.45
0,2517,34,Yes,84.75,2839.45
1,2518,36,Yes,85.25,3132.75
0,2519,53,Yes,78.75,3942.45
0,2520,47,Yes,20.25,873.4
0,2521,72,Yes,19.9,1529.65
0,2522,72,Yes,97.75,6991.6
0,2523,1,Yes,19.4,19.4
0,2524,9,Yes,83.3,803.3
0,2525,8,Yes,80.1,679.3
1,2526,45,Yes,62.7,2791.5
0,2527,7,Yes,100.4,715
0,2528,71,Yes,24.45,1681.6
1,2529,41,Yes,101.1,4016.2
0,2530,67,No,50.9,3281.65
0,2531,69,Yes,107.2,7317.1
1,2532,70,Yes,92.2,6474.45
0,2533,25,Yes,25.3,676.35
0,2534,72,Yes,113.4,8164.1
0,2535,34,No,40.55,1325.85
0,2536,65,Yes,26,1654.85
0,2537,70,Yes,111.95,7795.95
0,2538,72,No,53.8,3952.45
0,2539,35,Yes,72.1,2495.15
0,2540,13,Yes,98.15,1230.25
0,2541,12,Yes,78.85,876.75
0,2542,62,Yes,70.75,4263.45
0,2543,25,Yes,76.15,1992.95
0,2544,52,No,39.1,1982.1
1,2545,8,Yes,69.95,562.7
0,2546,2,Yes,20.05,33.7
0,2547,56,Yes,20.05,1090.1
0,2548,12,Yes,19.45,227.45
0,2549,47,Yes,26.9,1250.85
1,2550,2,Yes,19.2,37.2
0,2551,18,Yes,50,892.7
0,2552,8,Yes,60,487.75
0,2553,45,Yes,84.55,3713.95
0,2554,3,Yes,45.45,141.7
0,2555,38,Yes,20.05,678.2
0,2556,72,Yes,115.55,8425.3
0,2557,46,Yes,93.7,4154.8
0,2558,71,Yes,99,7061.65
0,2559,66,No,50.55,3364.55
1,2560,25,Yes,105.95,2655.25
0,2561,18,Yes,82,1425.45
0,2562,13,Yes,25,332.5
0,2563,65,Yes,91.55,5963.95
0,2564,60,Yes,95.75,5742.9
0,2565,15,Yes,19.35,278.85
0,2566,72,Yes,24.85,1871.85
0,2567,30,Yes,94.05,2866.45
0,2568,42,Yes,100.4,4303.65
0,2569,71,Yes,25,1753
0,2570,1,Yes,54.75,54.75
1,2571,39,Yes,95.65,3759.05
0,2572,35,Yes,19.25,617.65
0,2573,53,Yes,108.25,5935.1
0,2574,1,Yes,94.6,94.6
1,2575,31,Yes,98.9,2911.3
0,2576,48,Yes,20.15,982.95
1,2577,30,Yes,101.3,2974.5
0,2578,10,Yes,20,198.7
0,2579,12,Yes,105.3,1275.65
1,2580,57,Yes,69.85,4003
0,2581,58,Yes,65.25,3791.6
0,2582,37,Yes,19.8,813.3
0,2583,44,Yes,19.6,780.25
0,2584,27,Yes,20.05,552.9
0,2585,8,Yes,49.4,408.25
1,2586,3,Yes,76.05,231.8
1,2587,25,Yes,88.4,2191.15
0,2588,57,Yes,100.6,5611.7
0,2589,12,Yes,19.45,246.25
0,2590,62,Yes,20.3,1296.15
0,2591,65,Yes,107.65,7082.85
0,2592,71,Yes,80.45,5662.25
0,2593,21,Yes,58.85,1215.45
0,2594,71,Yes,109.6,7854.15
0,2595,7,Yes,75.15,525
0,2596,72,Yes,73,5265.2
0,2597,1,Yes,70.1,70.1
0,2598,72,Yes,98.65,7129.45
0,2599,64,Yes,111.45,7266.95
0,2600,72,Yes,114.9,8496.7
0,2601,29,Yes,100.55,2878.75
0,2602,13,Yes,20.4,261.3
0,2603,31,Yes,104.35,3205.6
1,2604,1,Yes,69.75,69.75
0,2605,7,No,34.5,279.25
0,2606,61,Yes,105.55,6281.45
0,2607,39,No,30.1,1131.3
0,2608,10,Yes,70.3,738.2
0,2609,14,Yes,80.45,1137.05
0,2610,1,Yes,80.2,80.2
0,2611,67,Yes,94.35,6341.45
0,2612,72,Yes,91.35,6697.2
0,2613,6,Yes,44.6,260.8
0,2614,1,Yes,19.6,19.6
0,2615,25,Yes,19.9,505.45
1,2616,33,Yes,110.45,3655.45
0,2617,18,Yes,68.35,1299.8
0,2618,71,Yes,79.1,5564.85
1,2619,28,Yes,51,1381.8
0,2620,2,Yes,80.55,188.1
0,2621,17,Yes,66.7,1077.05
0,2622,56,Yes,86.4,4922.4
0,2623,60,No,50.05,2911.5
0,2624,33,Yes,25.7,826.1
0,2625,1,Yes,83.4,83.4
0,2626,2,Yes,70.7,140.7
0,2627,63,Yes,84.65,5377.8
1,2628,7,Yes,99.25,665.45
0,2629,55,Yes,64.75,3617.1
0,2630,65,Yes,100.15,6643.5
0,2631,1,Yes,84.8,84.8
0,2632,63,Yes,25.25,1559.3
1,2633,70,Yes,113,7987.6
0,2634,36,No,40.65,1547.35
0,2635,52,Yes,105,5426.85
0,2636,22,Yes,54.45,1127.35
0,2637,22,Yes,94.95,2142.8
1,2638,5,Yes,59.9,287.85
0,2639,47,Yes,85.3,4045.65
0,2640,33,Yes,83.35,2757.85
0,2641,18,No,33.5,600
0,2642,1,Yes,19.8,19.8
0,2643,56,Yes,81.8,4534.45
0,2644,2,Yes,20,40.9
0,2645,35,Yes,59.6,2094.9
0,2646,64,Yes,25,1584.8
0,2647,15,Yes,84.35,1302.65
0,2648,24,Yes,90.35,2238.5
0,2649,1,Yes,55.55,55.55
0,2650,70,Yes,75.35,5437.75
0,2651,1,Yes,90.75,90.75
0,2652,4,Yes,89.6,365.65
0,2653,39,Yes,59.3,2209.15
0,2654,29,Yes,66.1,1912.15
0,2655,14,Yes,18.8,255.55
0,2656,61,Yes,86.45,5175.3
0,2657,13,Yes,52.1,670.65
0,2658,66,No,47.4,3177.25
0,2659,2,No,49.25,90.35
0,2660,59,Yes,109.15,6557.75
0,2661,62,Yes,94.95,5791.85
1,2662,33,Yes,93.55,3055.5
0,2663,66,Yes,79.5,5196.1
0,2664,72,Yes,115.05,8405
0,2665,1,Yes,19.75,19.75
0,2666,19,Yes,95.15,1789.25
0,2667,51,Yes,95.15,5000.05
0,2668,63,Yes,105.4,6713.2
0,2669,27,Yes,20.1,562.6
0,2670,22,Yes,101.35,2317.1
1,2671,4,Yes,20.05,91.45
0,2672,42,Yes,20.7,828.85
0,2673,29,Yes,20.35,617.35
0,2674,4,Yes,70.05,266.9
0,2675,30,Yes,19.7,625.05
0,2676,4,Yes,74.65,301.4
0,2677,71,Yes,85.45,6029.9
0,2678,46,No,40.4,1842.7
0,2679,4,Yes,50.4,206.6
0,2680,7,Yes,79.65,604.7
0,2681,69,Yes,105.2,7386.05
0,2682,72,Yes,100.65,7334.05
1,2683,19,Yes,79.85,1471.75
0,2684,28,Yes,91,2626.15
0,2685,5,Yes,78.75,412.1
1,2686,72,Yes,116.75,8277.05
1,2687,8,Yes,80.45,583.45
0,2688,7,Yes,59.1,369.25
0,2689,22,Yes,49.8,1049.05
0,2690,72,Yes,19.3,1414.8
0,2691,8,Yes,19.65,169.75
0,2692,52,Yes,81.4,4354.45
0,2693,68,No,38.9,2719.2
0,2694,71,Yes,87.95,6365.35
0,2695,2,Yes,19.85,51.6
1,2696,34,Yes,96.35,3190.25
0,2697,35,No,24.15,812.5
0,2698,61,Yes,19.1,1143.8
0,2699,1,Yes,44,44
0,2700,1,Yes,50.1,50.1
0,2701,53,Yes,60.6,3297
0,2702,72,Yes,25.65,1887
0,2703,2,Yes,76.4,151.8
0,2704,3,Yes,98.7,293.65
1,2705,13,Yes,100.8,1308.1
1,2706,41,No,53.95,2215.4
0,2707,24,Yes,20.4,482.8
0,2708,28,Yes,90.1,2598.95
0,2709,8,No,29.35,216.45
0,2710,1,Yes,20.45,20.45
0,2711,54,Yes,95.1,5064.85
0,2712,41,Yes,25.25,996.45
0,2713,19,Yes,44.9,839.65
0,2714,72,Yes,92.65,6733
0,2715,62,No,43.7,2618.3
1,2716,56,Yes,72.6,4084.35
0,2717,15,Yes,51.55,765.5
1,2718,10,Yes,79.25,793.55
0,2719,32,Yes,18.95,613.95
0,2720,21,Yes,20.5,402.85
0,2721,62,Yes,19.95,1244.8
0,2722,2,No,24.5,46.4
0,2723,27,Yes,20.6,581.85
0,2724,5,Yes,94.85,462.8
0,2725,25,No,61.05,1540.2
0,2726,2,Yes,85.7,169.8
0,2727,49,Yes,106.65,5168.1
0,2728,63,Yes,108.25,6780.1
0,2729,4,Yes,20.4,94.5
0,2730,1,Yes,55.3,55.3
0,2731,11,Yes,20.25,208
1,2732,52,Yes,72.95,3829.75
1,2733,60,Yes,89.45,5294.6
0,2734,64,Yes,104.65,6889.8
0,2735,43,Yes,75.2,3254.35
0,2736,61,Yes,101.15,6383.9
0,2737,1,Yes,44.4,44.4
1,2738,5,Yes,89.5,477.7
0,2739,66,Yes,68.75,4447.55
0,2740,67,Yes,111.05,7321.05
0,2741,42,Yes,99,4135
1,2742,1,Yes,86.05,86.05
0,2743,31,Yes,21,697.7
0,2744,7,Yes,19.4,168.65
0,2745,4,No,44.55,174.3
0,2746,34,Yes,77.2,2753.8
0,2747,3,Yes,19.45,69.25
0,2748,19,No,24.85,434.8
0,2749,31,No,35.4,1077.5
0,2750,1,Yes,95.65,95.65
0,2751,3,No,41.35,107.25
0,2752,46,Yes,19.6,851.2
0,2753,1,Yes,20.95,20.95
0,2754,69,Yes,84.45,5848.6
0,2755,5,Yes,20.25,109.8
0,2756,1,Yes,19.65,19.65
0,2757,26,Yes,20.65,595.5
1,2758,10,No,34.7,329.8
0,2759,25,Yes,99.3,2513.5
0,2760,64,Yes,81.05,5135.35
0,2761,30,Yes,67.6,2000.2
0,2762,13,Yes,70.15,931.75
0,2763,64,Yes,115,7396.15
0,2764,46,Yes,84.8,3958.85
0,2765,12,Yes,19.7,260.9
0,2766,15,Yes,19.75,297.3
0,2767,17,Yes,92.55,1515.1
0,2768,13,Yes,63.15,816.8
0,2769,67,Yes,74,4868.4
0,2770,24,No,29.1,688
0,2771,6,Yes,50.05,288.35
1,2772,53,Yes,60.05,3229.65
1,2773,16,Yes,74.3,1178.25
0,2774,10,Yes,20,185.4
0,2775,13,Yes,74.65,966.25
0,2776,9,Yes,85.35,758.6
0,2777,25,Yes,74.3,1863.8
1,2778,7,No,44.4,265.8
0,2779,38,Yes,85.4,3297
0,2780,43,Yes,94.1,4107.3
0,2781,4,Yes,98.1,396.3
0,2782,25,Yes,108.9,2809.05
0,2783,27,Yes,56.2,1567.55
0,2784,72,Yes,26.1,1851.45
0,2785,71,Yes,85.45,6028.95
0,2786,24,Yes,88.95,2072.75
0,2787,50,Yes,109.65,5551.15
0,2788,57,Yes,74.35,4317.35
0,2789,15,Yes,48.85,736.8
0,2790,4,Yes,80.1,336.15
0,2791,28,Yes,56.05,1522.65
1,2792,9,Yes,74.55,622.9
0,2793,55,Yes,89.8,4959.6
0,2794,3,Yes,100.95,329.95
0,2795,10,Yes,94.9,1048.85
0,2796,55,Yes,19.1,1001.5
0,2797,20,Yes,20.35,442.6
0,2798,62,Yes,106.05,6703.5
1,2799,32,Yes,104.9,3351.55
0,2800,43,Yes,19.65,779.25
0,2801,9,No,24.1,259.8
0,2802,60,Yes,59.85,3483.45
0,2803,58,Yes,86.1,4890.5
0,2804,7,Yes,19.45,136.75
0,2805,2,Yes,97.1,184.15
1,2806,37,No,36.65,1315
1,2807,65,Yes,103.9,6767.1
0,2808,39,Yes,19.75,757.95
0,2809,66,Yes,104.05,6890
0,2810,68,Yes,24.55,1657.4
0,2811,62,No,48.7,3008.55
0,2812,3,Yes,88.35,262.05
0,2813,72,Yes,109.55,8165.1
0,2814,41,Yes,20.65,875.55
0,2815,29,Yes,94.65,2649.15
0,2816,4,Yes,55.2,220.65
0,2817,53,Yes,24.05,1301.9
1,2818,1,Yes,74.4,74.4
0,2819,41,Yes,79.9,3326.2
0,2820,39,Yes,20.45,790
0,2821,63,Yes,19.25,1237.65
0,2822,15,Yes,26.35,378.6
0,2823,13,Yes,43.8,592.65
0,2824,1,Yes,50.15,50.15
0,2825,1,Yes,20.45,20.45
1,2826,8,Yes,69.7,560.85
0,2827,60,Yes,61.4,3638.25
1,2828,12,Yes,98.1,1060.2
0,2829,40,Yes,70.75,2921.75
0,2830,66,Yes,61.15,4017.45
0,2831,42,Yes,20.25,854.9
1,2832,66,Yes,63.85,4174.35
0,2833,49,Yes,98.7,4920.55
0,2834,1,Yes,20.5,20.5
0,2835,41,Yes,20,810.3
0,2836,41,Yes,19.3,772.4
0,2837,23,Yes,84.4,1936.85
0,2838,3,No,25.1,79.8
0,2839,4,No,48.25,202.25
0,2840,52,Yes,19.85,1070.5
1,2841,4,Yes,99.6,347.65
0,2842,11,Yes,94.2,999.9
0,2843,2,Yes,62.15,113.1
0,2844,26,Yes,79.3,2015.8
0,2845,24,Yes,56.25,1454.25
0,2846,12,Yes,20.3,246.7
1,2847,60,Yes,99,6017.9
0,2848,64,Yes,90.6,5817.45
0,2849,66,Yes,85.9,5595.3
0,2850,60,Yes,79.2,4765
0,2851,17,Yes,70.35,1201.65
0,2852,42,Yes,19.35,867.3
0,2853,1,Yes,50.15,50.15
0,2854,47,Yes,63.8,3007.25
0,2855,10,Yes,20.55,252.75
1,2856,70,Yes,88.55,6306.5
1,2857,67,Yes,101.4,6841.05
0,2858,1,Yes,81.95,81.95
0,2859,7,Yes,69.35,451.1
0,2860,1,Yes,44.6,44.6
0,2861,4,Yes,63.75,226.2
0,2862,66,Yes,109.25,7082.5
0,2863,12,Yes,84.6,1017.35
0,2864,24,Yes,20.45,527.35
0,2865,26,Yes,85.75,2146.5
0,2866,6,Yes,91.1,455.3
0,2867,57,Yes,107.95,5969.85
0,2868,14,Yes,86.1,1235.55
0,2869,42,Yes,22.95,1014.25
0,2870,25,Yes,94.7,2362.1
0,2871,64,Yes,19.45,1225.65
0,2872,22,Yes,85.1,1873.7
0,2873,19,Yes,19.7,386.5
0,2874,61,Yes,99.15,6010.05
0,2875,22,Yes,87,1850.65
1,2876,70,Yes,102.95,7101.5
0,2877,12,Yes,79.95,1043.4
0,2878,31,Yes,64,1910.75
0,2879,11,Yes,64.9,716.1
0,2880,68,Yes,25.75,1686.15
1,2881,72,Yes,90.15,6716.45
1,2882,67,Yes,116.1,7839.85
0,2883,60,Yes,104.95,6236.75
0,2884,1,Yes,45.05,45.05
1,2885,1,Yes,71,71
0,2886,58,No,50,2919.85
1,2887,47,Yes,70.55,3309.25
0,2888,1,Yes,79.7,79.7
0,2889,1,Yes,20.45,20.45
0,2890,22,Yes,59,1254.7
0,2891,48,Yes,60.35,2896.4
0,2892,37,Yes,19.85,717.5
0,2893,13,Yes,19.95,253.8
0,2894,43,Yes,26.45,1110.05
0,2895,6,No,63.4,348.8
0,2896,71,No,53.95,3888.65
1,2897,1,Yes,69.25,69.25
0,2898,72,Yes,95.1,6843.15
1,2899,6,Yes,74.1,450.9
0,2900,12,No,35.5,432.25
0,2901,25,Yes,70.95,1767.35
0,2902,21,Yes,79.2,1742.45
0,2903,6,Yes,48.8,297.35
0,2904,20,Yes,89,1820.45
0,2905,18,Yes,99.4,1742.95
0,2906,43,Yes,55.45,2444.25
0,2907,35,Yes,25.4,949.8
0,2908,1,Yes,73.5,73.5
1,2909,32,Yes,93.5,2970.8
0,2910,52,No,63.9,3334.95
0,2911,32,Yes,64.85,2010.95
0,2912,72,No,63.8,4684.3
0,2913,51,No,44.45,2181.55
0,2914,68,Yes,19.95,1303.25
1,2915,8,No,43.35,371.4
0,2916,49,No,49.65,2409.9
0,2917,72,Yes,85.1,6155.4
0,2918,9,Yes,95.5,829.1
0,2919,28,Yes,92.35,2602.9
0,2920,54,Yes,89.8,4667
0,2921,11,Yes,74.55,824.75
0,2922,50,Yes,103.05,5153.5
0,2923,69,Yes,116,8182.85
0,2924,1,Yes,69.9,69.9
0,2925,68,Yes,95.1,6683.4
0,2926,40,No,40.25,1564.05
0,2927,31,Yes,25.75,755.6
1,2928,33,Yes,105.35,3465.05
1,2929,55,Yes,113.6,6292.7
0,2930,68,Yes,24,1664.3
0,2931,12,Yes,19.4,198.1
0,2932,71,Yes,86.1,6045.9
0,2933,40,Yes,102.65,4108.15
0,2934,64,Yes,92.85,5980.75
0,2935,53,Yes,97.75,5043.2
1,2936,12,Yes,83.8,1029.75
1,2937,53,No,54.45,2854.55
0,2938,72,Yes,97.95,7114.25
0,2939,46,Yes,19.95,907.05
0,2940,40,Yes,24.6,973.95
0,2941,12,No,50.95,605.75
0,2942,9,Yes,75.6,661.55
0,2943,51,Yes,80.75,4116.9
0,2944,49,Yes,90.4,4494.65
1,2945,41,Yes,99.8,4259.3
0,2946,56,Yes,60.25,3282.75
0,2947,4,Yes,20.2,55.7
0,2948,20,Yes,64.15,1274.45
0,2949,26,Yes,20.25,493.95
0,2950,20,Yes,105.85,2239.65
0,2951,7,Yes,75.45,480.75
0,2952,7,Yes,93.85,635.6
0,2953,51,Yes,99,5038.15
0,2954,4,Yes,80.3,324.2
0,2955,1,Yes,19.55,19.55
0,2956,27,Yes,100.75,2793.55
0,2957,22,Yes,100.75,2095
0,2958,12,Yes,53.75,648.65
0,2959,3,No,31,95.05
0,2960,34,Yes,25.6,917.15
0,2961,24,Yes,58.35,1346.9
0,2962,51,Yes,80,4242.35
1,2963,14,No,46.35,672.7
0,2964,59,Yes,113.75,6561.25
0,2965,3,Yes,90.4,268.45
0,2966,65,Yes,109.3,7337.55
1,2967,5,Yes,70.25,331.9
0,2968,59,Yes,90.3,5194.05
0,2969,72,No,65.25,4478.85
0,2970,62,Yes,100.15,6283.3
0,2971,28,Yes,94.5,2659.4
0,2972,3,Yes,60.65,196.9
0,2973,19,Yes,24.1,439.2
0,2974,1,Yes,19.5,19.5
0,2975,24,Yes,85.95,2107.15
1,2976,57,Yes,53.5,3035.8
0,2977,72,Yes,25.45,1866.45
0,2978,67,Yes,20.5,1430.95
0,2979,52,Yes,20.85,1071.6
0,2980,71,Yes,89.9,6457.15
0,2981,26,Yes,26,684.05
0,2982,35,Yes,113.2,3914.05
0,2983,55,Yes,69.05,3842.6
0,2984,33,Yes,20.1,670.35
0,2985,72,Yes,109.65,7880.25
0,2986,1,Yes,19.2,19.2
0,2987,10,No,33.9,298.45
1,2988,37,Yes,90,3371.75
0,2989,12,No,34,442.45
0,2990,1,Yes,20.4,20.4
0,2991,62,No,38.6,2345.55
0,2992,1,No,25.25,25.25
0,2993,18,Yes,60.6,1156.35
1,2994,69,Yes,89.95,6143.15
0,2995,2,Yes,74.75,144.8
0,2996,19,Yes,20.6,414.95
0,2997,12,Yes,84.45,1059.55
0,2998,9,Yes,20.4,181.8
0,2999,27,Yes,81.7,2212.55
0,3000,27,Yes,79.5,2180.55
0,3001,1,Yes,89.15,89.15
1,3002,24,Yes,20.3,459.95
1,3003,14,Yes,74.95,1036.75
1,3004,32,Yes,74.4,2276.95
0,3005,11,Yes,20,211.95
0,3006,1,Yes,25,25
1,3007,38,Yes,80.45,3162.65
0,3008,9,Yes,19.75,210.65
0,3009,54,Yes,65.65,3566.7
0,3010,29,Yes,71,2080.1
1,3011,44,Yes,89.2,4040.2
0,3012,59,Yes,86.75,5186
0,3013,3,Yes,55.3,196.15
0,3014,18,Yes,61.5,1087.45
1,3015,67,Yes,25.1,1672.15
0,3016,22,Yes,55.15,1206.05
0,3017,33,No,34.05,1113.95
0,3018,5,Yes,19.95,107.05
0,3019,2,Yes,19.95,38.15
0,3020,72,Yes,89.7,6339.3
0,3021,9,Yes,20.4,184.1
0,3022,67,Yes,26.3,1688.9
0,3023,16,Yes,84.95,1378.25
0,3024,8,Yes,20.7,137.6
0,3025,5,No,43.25,219
0,3026,23,Yes,48.35,1067.15
0,3027,1,Yes,79.55,79.55
1,3028,50,Yes,71.05,3444.85
0,3029,17,Yes,19.45,369.05
0,3030,68,Yes,110.8,7553.6
0,3031,1,Yes,84.5,84.5
1,3032,25,Yes,69.3,1813.1
0,3033,67,No,49.35,3321.35
0,3034,32,Yes,20.35,707.5
1,3035,67,Yes,105.6,7112.15
1,3036,72,No,64.45,4641.1
0,3037,71,Yes,108.6,7690.9
0,3038,1,Yes,49.9,49.9
0,3039,46,No,30.3,1380.1
1,3040,2,No,30.4,78.65
0,3041,1,Yes,45.4,45.4
0,3042,48,Yes,65.65,3094.65
0,3043,61,Yes,103.3,6518.35
0,3044,32,Yes,84.15,2585.95
0,3045,2,Yes,44.45,82.7
0,3046,3,Yes,19.75,58.85
0,3047,5,Yes,85.4,425.9
0,3048,71,Yes,89.9,6342.7
0,3049,37,Yes,55.05,2030.75
0,3050,65,Yes,104.1,6700.05
0,3051,67,Yes,106.6,7244.7
0,3052,49,Yes,75.2,3678.3
0,3053,50,Yes,70.5,3486.65
0,3054,25,Yes,19.6,411.15
0,3055,17,Yes,55.85,937.5
0,3056,64,Yes,24.05,1559.15
0,3057,25,No,38.1,970.4
1,3058,23,Yes,106.4,2483.5
1,3059,24,No,34.25,828.2
0,3060,37,Yes,100.05,3810.55
0,3061,21,Yes,68.65,1493.2
0,3062,1,Yes,45.8,45.8
0,3063,10,Yes,75.75,777.3
0,3064,6,Yes,84.4,556.35
0,3065,51,Yes,96.4,4911.05
0,3066,10,Yes,20.55,187.35
0,3067,6,No,50.95,307.6
0,3068,47,Yes,90.5,4318.35
0,3069,61,Yes,79.4,4820.55
0,3070,52,No,58.75,3038.55
0,3071,35,Yes,59.45,2136.9
0,3072,71,Yes,105.7,7472.15
0,3073,6,Yes,56.25,389.1
0,3074,45,Yes,53.3,2296.25
1,3075,2,Yes,85.55,187.45
0,3076,4,Yes,68.65,261.25
0,3077,2,No,24.3,38.45
0,3078,4,Yes,77.85,299.2
0,3079,51,Yes,59.9,3043.6
0,3080,60,Yes,23.95,1506.4
0,3081,9,Yes,20.15,163.7
0,3082,3,Yes,105.35,323.25
0,3083,17,Yes,95.65,1640
0,3084,8,Yes,87.05,762.1
0,3085,46,Yes,81,3846.35
0,3086,68,Yes,82.45,5646.6
0,3087,1,Yes,53.5,53.5
0,3088,4,Yes,20.5,79.05
0,3089,1,No,25.1,25.1
0,3090,28,Yes,54.4,1516.6
0,3091,39,Yes,58.6,2224.5
0,3092,11,Yes,84.8,888.75
0,3093,71,No,61.4,4310.35
0,3094,2,Yes,20.4,42.9
1,3095,30,Yes,79.65,2365.15
0,3096,17,Yes,20.15,353.65
0,3097,55,Yes,94.45,5073.1
0,3098,58,Yes,79.8,4526.85
0,3099,5,Yes,54.2,308.25
1,3100,1,Yes,19.45,19.45
1,3101,9,Yes,74.05,678.45
0,3102,26,Yes,49.15,1237.3
0,3103,50,Yes,19.4,1023.95
0,3104,72,Yes,113.65,8182.75
0,3105,43,Yes,106,4532.3
0,3106,56,Yes,25.95,1444.05
0,3107,1,Yes,19.1,19.1
0,3108,72,Yes,103.4,7372.65
0,3109,72,Yes,100.55,7325.1
0,3110,36,Yes,95.4,3474.2
0,3111,5,Yes,75.15,392.65
0,3112,13,Yes,84.45,1058.6
1,3113,44,Yes,89.15,3990.75
1,3114,70,Yes,107.9,7475.85
0,3115,44,Yes,19.5,835.5
1,3116,32,Yes,85.95,2628.6
0,3117,69,Yes,24.95,1718.35
1,3118,16,Yes,59.4,1023.9
1,3119,68,Yes,19.5,1193.55
0,3120,16,Yes,69.95,1205.5
0,3121,68,Yes,82.85,5776.45
0,3122,4,Yes,19,78.9
0,3123,26,No,38.85,1025.15
0,3124,29,No,30.6,856.35
0,3125,5,Yes,20.35,122
0,3126,70,Yes,95,6602.9
0,3127,24,Yes,74.4,1712.9
1,3128,72,Yes,78.45,5682.25
0,3129,1,Yes,74.3,74.3
0,3130,70,No,51.05,3635.15
0,3131,36,Yes,19.2,702.9
1,3132,38,Yes,99.55,3734.25
0,3133,17,Yes,70,1144.5
0,3134,41,Yes,109.1,4454.25
0,3135,1,Yes,45.3,45.3
0,3136,2,No,29.85,75.6
0,3137,14,Yes,76.45,1117.55
1,3138,2,Yes,95.1,180.25
0,3139,1,Yes,19.8,19.8
0,3140,13,Yes,72.8,930.05
0,3141,6,Yes,18.95,110.15
0,3142,4,Yes,76.65,333.6
0,3143,5,Yes,99.15,465.05
0,3144,15,Yes,101.75,1669.4
0,3145,47,Yes,75.45,3545.1
0,3146,8,Yes,64.1,504.05
0,3147,17,No,25.65,440.2
0,3148,15,Yes,75.1,1151.55
0,3149,26,Yes,95.85,2475.35
0,3150,23,Yes,54.4,1249.25
1,3151,4,Yes,72.75,317.75
0,3152,29,Yes,19.85,535.05
0,3153,25,Yes,19.05,461.3
0,3154,9,Yes,44.95,431
0,3155,18,Yes,49.55,878.35
1,3156,3,Yes,94.85,335.75
0,3157,69,No,46.25,3121.4
0,3158,14,Yes,19.35,324.8
0,3159,19,Yes,69.6,1394.55
1,3160,39,Yes,90.7,3413.25
0,3161,31,Yes,101.4,3143.65
0,3162,24,Yes,20.25,439.75
0,3163,14,Yes,48.8,664.4
0,3164,64,Yes,74.35,4759.55
0,3165,50,Yes,19.35,1033
0,3166,52,Yes,68.75,3482.85
0,3167,28,Yes,100.2,2688.45
0,3168,21,Yes,20.85,435.25
0,3169,25,Yes,95.9,2448.75
0,3170,17,Yes,19.35,307
0,3171,58,No,45,2689.35
1,3172,17,Yes,81.5,1329.2
0,3173,51,Yes,25.5,1281.25
0,3174,72,No,48.9,3527
0,3175,52,Yes,84.1,4348.65
0,3176,27,Yes,19.6,561.15
0,3177,3,Yes,20,63.6
0,3178,64,Yes,81.3,5129.3
0,3179,45,Yes,95.2,4285.8
1,3180,3,No,36.45,93.7
0,3181,71,Yes,83.3,5894.5
1,3182,1,No,25.05,25.05
0,3183,58,Yes,20.3,1160.75
0,3184,34,Yes,89.85,3091.75
0,3185,8,Yes,49.85,365.55
0,3186,15,Yes,19.8,272.95
0,3187,66,No,54.65,3632
1,3188,12,No,29.35,381.2
0,3189,58,Yes,19.15,1035.5
0,3190,3,Yes,19.1,52
1,3191,43,No,55.55,2342.2
0,3192,9,Yes,80.55,653.9
0,3193,3,Yes,20.25,71.2
0,3194,22,Yes,69.5,1498.2
0,3195,40,Yes,106,4178.65
0,3196,68,Yes,25.5,1821.8
0,3197,54,Yes,104.3,5278.15
0,3198,50,Yes,79.6,4024.2
0,3199,1,Yes,55.25,55.25
0,3200,72,Yes,88.05,6520.8
0,3201,40,Yes,20.4,854.9
0,3202,72,Yes,117.6,8308.9
0,3203,6,Yes,20,109.2
0,3204,5,Yes,19.65,92.05
0,3205,48,Yes,70.55,3420.5
0,3206,1,Yes,93.85,93.85
0,3207,64,Yes,65.8,4068
0,3208,17,Yes,20.05,337.9
0,3209,40,Yes,80,3168.75
0,3210,41,No,35.4,1412.4
1,3211,51,Yes,79.6,3974.7
0,3212,41,Yes,80.25,3439
